node_id,news_article
312219,gossipcop-1454304840
312284,gossipcop-7691210644
312308,gossipcop-4216491738
312321,gossipcop-1103113292
312334,gossipcop-2874033235
312348,gossipcop-1783348927
312484,gossipcop-3676904411
312585,gossipcop-3549119927
312603,gossipcop-3698105306
312616,gossipcop-468781588
312628,gossipcop-7120181239
312640,gossipcop-5210074680
312652,gossipcop-7158572267
312688,gossipcop-9226500572
312729,gossipcop-419669932
312735,gossipcop-1821899661
312746,gossipcop-6431500502
312855,gossipcop-4728026144
312885,gossipcop-5997198933
312907,gossipcop-6921578356
312921,gossipcop-6132966048
312967,gossipcop-8929894475
313073,gossipcop-612921286
313103,gossipcop-6857674423
313114,gossipcop-2161541420
313139,gossipcop-394386553
313147,gossipcop-6503862028
313157,gossipcop-9567500636
313166,gossipcop-7860068681
313237,gossipcop-9075694215
313256,gossipcop-9699315351
313263,gossipcop-7333672377
313278,gossipcop-129798707
313296,gossipcop-6798403825
313310,gossipcop-2747402590
313345,gossipcop-8827203808
313352,gossipcop-4597248571
313518,gossipcop-1614963098
313530,gossipcop-9188803952
313536,gossipcop-7711381747
313544,gossipcop-4524134287
313598,gossipcop-2621057085
313641,gossipcop-9907755425
313674,gossipcop-1797789619
313682,gossipcop-5625770898
313709,gossipcop-5555597501
313736,gossipcop-5164614857
313755,gossipcop-7363592992
313764,gossipcop-7754577216
313880,gossipcop-6433924881
313915,gossipcop-2273816633
313934,gossipcop-4011784677
314048,gossipcop-9229635036
314098,gossipcop-5367025314
314111,gossipcop-4161797733
314127,gossipcop-6563860366
314138,gossipcop-643992606
314216,gossipcop-3025159850
314237,gossipcop-9983761608
